Timestamp,Residents,Apartment_Type,Temperature,Humidity,Water_Price,Period_Consumption_Index,Income_Level,Guests,Amenities,Appliance_Usage,Water_Consumption
2004-06-07 16:00:00,1.0,7,18.91,1926,1.35,1.1,193,0.0,3,0.0,55.58
2004-06-08 00:00:00,4.0,1,15.61,3452,1.78,0.82,196,1.0,0,0.0,129.08
2004-06-08 08:00:00,3.0,1,11.36,2854,1.66,1.17,239,0.0,3,0.0,120.48
2004-06-08 16:00:00,3.0,0,23.99,665,1.27,0.97,196,1.0,3,0.0,130.08
2004-06-09 00:00:00,3.0,1,21.39,3702,1.87,1.19,239,0.0,3,1.0,141.18
2004-06-09 08:00:00,3.0,1,17.74,2201,1.8,0.92,239,0.0,0,1.0,143.91
2004-06-09 16:00:00,3.0,0,14.61,3746,1.21,1.31,193,1.0,1,0.0,123.4
2004-06-10 00:00:00,3.242492711370262,3,17.0,3553,1.7,0.98,223,1.0,4,0.0,217.87
2004-06-10 08:00:00,4.0,3,19.8,2379,2.28,1.1,223,1.0,3,0.0,203.75
2004-06-10 16:00:00,2.0,0,26.33,556,1.53,1.02,193,0.0,3,0.0,85.04
2004-06-11 00:00:00,3.0,1,28.14,2185,2.23,1.41,239,0.0,0,1.0,234.39
2004-06-11 08:00:00,5.0,1,24.86,1638,2.77,0.9,239,0.0,3,0.0,144.42
2004-06-11 16:00:00,3.0,4,29.53,4357,1.7,1.29,196,1.0,0,0.0,202.33
2004-06-12 00:00:00,3.0,0,10.69,2247,1.1,1.1,196,0.0,4,0.0,129.7
2004-06-12 08:00:00,5.0,1,26.83,2261,1.3,1.36,196,0.0,1,0.0,219.66
2004-06-12 16:00:00,2.0,7,32.09,2694,1.66,0.8,193,1.0,1,0.0,68.32
2004-06-13 00:00:00,4.0,1,22.52,2956,2.35,0.88,153,0.0,0,1.0,154.61
2004-06-13 08:00:00,5.0,3,12.45,1470,1.74,1.46,223,0.0,1,0.0,280.37
2004-06-13 16:00:00,4.0,1,33.38,1740,2.63,1.35,239,0.0,1,1.0,243.95
2004-06-14 00:00:00,2.0,6,22.24,1449,1.2,1.19,196,0.0,2,0.0,127.31
2004-06-14 08:00:00,3.0,1,20.5,492,1.04,1.17,196,1.0,3,0.0,172.74
2004-06-14 16:00:00,3.0,1,27.56,4114,1.18,0.87,196,0.0,3,1.0,95.46
2004-06-15 00:00:00,4.0,2,24.18,1528,2.16,1.0,239,0.0,1,0.0,166.14
2004-06-15 08:00:00,5.0,2,34.25,591,2.88,0.87,239,0.0,3,0.0,176.21
2004-06-15 16:00:00,4.0,1,12.25,3094,1.63,1.42,196,1.0,0,0.0,223.76
2004-06-16 00:00:00,5.0,1,24.28,1718,1.25,1.14,196,0.0,3,0.20198748619801252,179.12
2004-06-16 08:00:00,5.0,3,30.07,1998,1.82,1.31,239,0.0,3,0.0,225.33
2004-06-16 16:00:00,3.0,3,14.09,2057,2.64,0.3704430353405571,223,0.0,2,0.0,152.78
2004-06-17 00:00:00,3.0,1,26.89,1900,1.65,1.02,196,0.0,3,0.0,116.38
2004-06-17 08:00:00,4.0,2,10.49,1841,2.55,0.85,239,0.0,2,1.0,164.32
2004-06-17 16:00:00,5.0,1,18.33,1781,1.56,1.03,196,1.0,4,1.0,270.96
2004-06-18 00:00:00,4.0,1,24.91,194,1.24,0.85,196,1.0,3,1.0,180.68
2004-06-18 08:00:00,3.0,4,26.45,1954,1.23,1.2,196,0.0,3,0.0,126.2
2004-06-18 16:00:00,3.0,0,32.92,2974,1.28,1.31,199,1.0,3,1.0,184.54
2004-06-19 00:00:00,5.0,3,19.5,2826,1.89,1.14,239,1.0,3,1.0,234.97
2004-06-19 08:00:00,4.0,5,31.14,3415,2.28,1.33,223,0.0,4,0.20198748619801252,296.0
2004-06-19 16:00:00,3.0,2,28.22,109,2.68,1.2,239,0.0,4,1.0,275.7
2004-06-20 00:00:00,2.0,4,33.39,1974,1.7615042249417188,0.81,196,1.0,3,0.0,88.37
2004-06-20 08:00:00,5.0,1,33.62,3320,2.67,1.4,239,0.0,3,0.0,214.8
2004-06-20 16:00:00,3.0,4,34.07,889,1.42,1.01,196,0.0,3,0.0,119.09
2004-06-21 00:00:00,3.0,2,34.23,728,2.71,1.29,223,0.0,3,0.0,224.89
2004-06-21 08:00:00,3.0,2,12.12,1325,1.63,1.44,239,0.0,0,1.0,249.65
2004-06-21 16:00:00,4.0,1,19.32,1683,2.87,0.89,239,0.0,3,0.0,117.57
2004-06-22 00:00:00,3.242492711370262,2,33.6,2564,2.49,1.11,239,0.0,1,0.0,181.31
2004-06-22 08:00:00,4.0,5,22.56655948078758,1804,2.98,1.35,223,0.0,3,0.0,211.23
2004-06-22 16:00:00,5.0,3,12.94,2741,2.72,1.29,239,1.0,3,0.0,210.31
2004-06-23 00:00:00,3.0,0,15.09,3419,1.39,0.93,196,0.0,3,1.0,91.36
2004-06-23 08:00:00,2.0,7,25.05,3844,1.15,0.98,193,0.0,3,0.0,58.17
2004-06-23 16:00:00,2.0,0,34.3,548,1.68,1.44,196,0.0,3,0.0,141.0
2004-06-24 00:00:00,5.0,3,32.87,1048,3.0,0.86,223,0.0,0,0.20198748619801252,245.66
2004-06-24 08:00:00,2.0,4,20.27,2662,1.69,1.37,196,1.0,4,1.0,185.8
2004-06-24 16:00:00,3.0,4,18.81,3146,1.61,1.44,196,0.0,3,0.0,127.51
2004-06-25 00:00:00,3.0,0,31.29,3112,1.59,1.49,196,0.0,3,0.0,147.08
2004-06-25 08:00:00,2.0,7,31.04,680,1.46,1.06,193,0.0,4,0.0,107.03
2004-06-25 16:00:00,2.0,0,14.16,2551,1.46,1.43,193,0.0,1,0.0,99.41
2004-06-26 00:00:00,5.0,1,11.13,2004,2.42,1.15,239,1.0,1,0.0,205.96
2004-06-26 08:00:00,4.0,1,22.07,2131,1.24,1.26,196,1.0,4,1.0,294.24
2004-06-26 16:00:00,3.0,3,15.52,2265,2.03,1.33,199,0.0,2,1.0,207.63
2004-06-27 00:00:00,4.0,1,11.74,2350,2.45,1.13,239,1.0,0,0.0,197.81
2004-06-27 08:00:00,1.0,7,34.25,1490,1.27,1.19,193,0.0,3,0.0,70.17
2004-06-27 16:00:00,2.0,4,15.11,1799,1.18,1.17,196,1.0,1,0.0,116.93
2004-06-28 00:00:00,4.0,1,27.66,1751,1.23,0.86,196,0.0,3,0.0,119.23
2004-06-28 08:00:00,3.0,0,22.57,3041,1.39,1.06,199,0.0,3,1.0,114.28
2004-06-28 16:00:00,5.0,1,22.56655948078758,2978,2.49,1.11,239,0.0,3,0.0,148.72
2004-06-29 00:00:00,3.0,3,30.07,176,2.1,1.48,199,0.0,4,1.0,375.1
2004-06-29 08:00:00,3.0,3,32.09,820,1.83,1.27,239,0.0,0,0.0,211.51
2004-06-29 16:00:00,3.0,6,18.27,1595,1.63,2.0933890113628557,196,0.0,1,0.0,149.42
2004-06-30 00:00:00,3.0,3,19.38,2099,2.96,1.1,199,0.0,0,1.0,165.06
2004-06-30 08:00:00,4.0,1,27.3,1155,1.42,0.82,196,0.0,1,0.0,123.47
2004-06-30 16:00:00,4.0,5,24.16,4316,2.49,0.92,223,0.0,4,0.0,216.76
2004-07-01 00:00:00,2.0,0,30.56,3579,1.63,1.03,193,0.0,3,0.0,71.49
2004-07-01 08:00:00,4.0,2,10.56,1519,1.96,0.89,239,0.0,1,0.0,132.08
2004-07-01 16:00:00,1.0,7,33.65,2853,1.2,1.34,193,0.0,1,0.0,75.36
2004-07-02 00:00:00,3.0,1,12.16,2853,1.71,0.83,196,1.0,3,0.0,93.87
2004-07-02 08:00:00,3.0,0,34.68,1407,1.42,1.19,196,1.0,1,0.0,171.14
2004-07-02 16:00:00,4.0,3,25.94,1579,2.61,1.1,378,1.0,2,0.0,234.87
2004-07-03 00:00:00,5.0,3,17.51,1709,2.74,0.95,239,0.0,2,0.0,178.53
2004-07-03 08:00:00,4.0,1,23.98,2132,1.16,0.99,196,1.0,3,0.0,157.07
2004-07-03 16:00:00,2.0,0,30.86,1126,1.04,0.81,196,1.0,1,0.0,96.3
2004-07-04 00:00:00,5.0,1,30.89,3151,1.51,1.32,196,0.0,1,0.0,203.74
2004-07-04 08:00:00,1.0,7,22.56655948078758,3922,1.69,1.663953606225321,193,0.30735899472809997,3,0.0,41.59
2004-07-04 16:00:00,3.0,6,10.5,2440,1.26,1.1,196,0.0,3,1.0,111.34
2004-07-05 00:00:00,3.0,1,14.04,2090,1.95,1.14,239,0.0,4,0.0,161.79
2004-07-05 08:00:00,4.0,3,21.42,1567,2.53,1.38,223,0.0,1,0.0,236.33
2004-07-05 16:00:00,5.0,5,19.79,2116,1.71,1.26,223,0.0,4,0.0,334.9
2004-07-06 00:00:00,2.0,6,33.03,3009,1.09,1.04,196,0.0,4,0.0,113.86
2004-07-06 08:00:00,4.0,2,33.39,1665,2.26,0.99,239,0.0,3,1.0,189.26
2004-07-06 16:00:00,2.0,4,25.64,1470,1.63,1.36,196,1.0,0,0.0,169.05
2004-07-07 00:00:00,4.0,2,16.71,2157,2.04,1.5,239,0.0,3,0.0,213.74
2004-07-07 08:00:00,1.0,7,11.24,2015,1.17,1.3,193,0.0,0,1.0,85.06
2004-07-07 16:00:00,3.0,0,22.37,2788,1.56,0.99,193,0.0,3,0.0,83.88
2004-07-08 00:00:00,3.0,4,28.33,708,1.78,0.97,196,0.0,3,1.0,125.08
2004-07-08 08:00:00,4.0,3,28.27,2026,1.71,1.11,223,0.0,3,0.0,232.78
2004-07-08 16:00:00,3.242492711370262,3,10.52,1456,1.77,1.0,239,0.0,3,1.0,174.87
2004-07-09 00:00:00,3.0,0,21.51,2900,1.64,1.16,193,0.0,3,0.20198748619801252,96.47
2004-07-09 08:00:00,3.0,4,29.57,1186,1.1,0.88,196,2.0,4,0.0,155.95
2004-07-09 16:00:00,5.0,2,27.25,1995,2.62,0.94,239,0.0,0,1.0,228.14
2004-07-10 00:00:00,3.0,0,25.6,349,1.79,0.9,196,0.0,3,0.0,101.89
2004-07-10 08:00:00,3.0,3,27.74,3732,1.56,0.97,239,0.0,3,0.0,106.65
2004-07-10 16:00:00,5.0,5,11.75,2494,2.31,0.98,223,1.0,3,1.0,241.8
2004-07-11 00:00:00,5.0,1,14.98,4419,1.03,1.46,196,1.0,2,0.0,303.32
2004-07-11 08:00:00,4.0,1,13.46,3073,1.56,1.2,196,0.0,3,0.0,133.54
2004-07-11 16:00:00,3.0,4,21.62,1306,1.66,0.94,196,0.0,2,1.0,139.64
2004-07-12 00:00:00,3.0,6,24.81,1334,1.12,1.18,196,0.0,4,1.0,190.5
2004-07-12 08:00:00,4.0,1,24.15,576,2.69,1.12,239,1.0,4,0.0,261.08
2004-07-12 16:00:00,3.0,0,22.29,1327,1.28,1.7079484449641789,196,1.0,1,0.0,143.17
2004-07-13 00:00:00,5.0,3,28.9,2333,2.94,1.02,223,1.0,3,0.0,227.33
2004-07-13 08:00:00,3.0,4,27.12,1239,1.47,0.5412347848154686,196,0.0,1,0.0,132.76
2004-07-13 16:00:00,3.0,4,24.85,1480,1.51,1.35,196,1.0,3,0.0,169.91
2004-07-14 00:00:00,3.0,3,30.48,1659,1.84,1.3,239,0.0,0,0.0,201.49
2004-07-14 08:00:00,3.0,0,31.49,1917,1.68,0.97,196,0.0,3,0.0,104.0
2004-07-14 16:00:00,4.0,1,20.58,2200,2.94,1.21,239,0.0,3,0.0,156.17
2004-07-15 00:00:00,3.0,0,17.59,2963,1.17,1.3,193,1.0,4,1.0,190.89
2004-07-15 08:00:00,2.0,0,29.33,134,1.32,1.4,196,0.0,2,0.0,177.69
2004-07-15 16:00:00,2.0,0,10.56,1931,1.41,1.47,193,1.0,1,0.0,123.87
2004-07-16 00:00:00,3.0,4,21.0,2077,1.77,1.14,196,0.0,3,0.0,110.2
2004-07-16 08:00:00,5.0,1,24.37,1989,1.7615042249417188,1.26,239,1.0,3,0.0,244.73
2004-07-16 16:00:00,3.0,1,26.4,889,1.86,1.18,239,0.0,3,0.0,155.07
2004-07-17 00:00:00,2.0,7,22.27,1154,1.03,1.33,193,0.0,2,1.0,136.45
2004-07-17 08:00:00,5.0,6,28.0,1689,2.98,1.34,239,1.0,4,0.0,340.71
2004-07-17 16:00:00,3.0,1,29.94,3974,1.2,1.49,196,0.0,2,0.0,187.01
2004-07-18 00:00:00,4.0,2,21.97,2098,2.27,1.48,239,0.0,3,0.0,219.48
2004-07-18 08:00:00,5.0,1,24.35,3056,1.74,0.93,239,1.0,3,0.0,171.59
2004-07-18 16:00:00,1.0,7,26.94,2599,1.35,1.39,193,0.0,4,0.0,93.07
2004-07-19 00:00:00,4.0,2,23.09,4490,2.48,1.41,239,0.0,3,0.0,162.88
2004-07-19 08:00:00,3.0,1,17.63,2142,1.24,1.05,196,0.0,4,0.0,144.47
2004-07-19 16:00:00,5.0,1,26.74,2048,2.12,1.18,239,0.0,4,1.0,290.24
2004-07-20 00:00:00,5.0,3,28.4,2198,1.52,1.33,239,1.0,0,0.0,325.36
2004-07-20 08:00:00,4.0,2,34.67,1630,1.93,1.32,239,0.0,4,0.0,293.87
2004-07-20 16:00:00,2.0,0,18.81,3018,1.71,0.9,196,0.0,3,1.0,75.9
2004-07-21 00:00:00,3.0,4,10.55,4018,1.75,1.11,196,0.0,1,0.0,87.21
2004-07-21 08:00:00,5.0,1,15.87,3217,2.5,1.43,239,1.0,0,0.0,278.63
2004-07-21 16:00:00,2.0,0,26.51,1003,1.26,0.87,196,0.0,4,1.0,118.92
2004-07-22 00:00:00,2.0,0,21.47,1701,1.08,1.09,196,0.0,3,0.0,91.85
2004-07-22 08:00:00,1.0,6,21.73,1374,1.13,1.26,193,0.0,3,0.0,68.67
2004-07-22 16:00:00,2.0,4,10.62,3878,1.03,1.15,196,0.0,3,0.0,74.89
2004-07-23 00:00:00,3.0,3,30.97,1616,1.62,1.29,239,1.0,2,0.0,254.74
2004-07-23 08:00:00,3.0,0,19.85,3691,1.74,1.39,196,0.0,3,0.0,118.3
2004-07-23 16:00:00,3.0,6,32.83,723,1.62,1.17,196,0.0,3,0.20198748619801252,158.35
2004-07-24 00:00:00,5.0,3,15.03,1950,1.7615042249417188,1.21,239,1.0,0,0.0,250.54
2004-07-24 08:00:00,2.0,0,20.51,2019,1.38,1.41,196,0.0,3,0.0,113.62
2004-07-24 16:00:00,5.0,2,11.35,3125,2.68,1.42,239,1.0,4,0.0,314.31
2004-07-25 00:00:00,3.0,1,19.32,120,1.68,1.4,196,1.0,2,0.20198748619801252,262.66
2004-07-25 08:00:00,4.0,1,13.25,2111,1.4,0.93,196,0.0,4,0.0,143.92
2004-07-25 16:00:00,2.0,0,34.13,3484,1.68,0.93,193,1.0,1,1.0,96.46
2004-07-26 00:00:00,4.0,3,17.54,17,2.14,1.33,239,0.0,3,0.0,185.95
2004-07-26 08:00:00,5.0,3,24.03,1438,2.32,1.11,223,0.0,4,0.0,283.12
2004-07-26 16:00:00,4.0,1,19.15,2356,1.12,1.29,8,1.0,0,1.0,269.09
2004-07-27 00:00:00,3.0,4,31.52,2375,1.45,1.3,196,0.0,3,0.0,136.52
2004-07-27 08:00:00,5.0,5,13.03,2403,1.93,1.01,223,1.0,4,1.0,339.44
2004-07-27 16:00:00,2.0,7,16.27,2617,1.5,1.08,193,0.0,3,0.0,65.25
2004-07-28 00:00:00,3.0,1,28.36,2150,2.05,1.18,239,1.0,2,0.0,214.78
2004-07-28 08:00:00,3.0,0,24.56,2257,1.64,1.28,196,1.0,3,0.0,151.97
2004-07-28 16:00:00,3.242492711370262,3,26.76,2770,1.7615042249417188,1.06,239,0.0,2,0.0,212.21
2004-07-29 00:00:00,3.0,4,26.47,3034,1.13,1.19,196,0.0,2,1.0,166.53
2004-07-29 08:00:00,4.0,3,12.12,2449,2.96,0.82,239,0.0,1,0.0,100.77
2004-07-29 16:00:00,2.0,0,23.03,1285,1.03,1.32,193,0.0,3,1.0,120.29
2004-07-30 00:00:00,3.0,0,21.29,2081,1.76,0.88,193,0.0,3,1.0,88.23
2004-07-30 08:00:00,5.0,5,27.46,521,1.55,1.15,223,0.0,2,1.0,402.56
2004-07-30 16:00:00,3.0,1,16.82,2761,1.68,1.42,196,0.0,0,0.0,167.6
2004-07-31 00:00:00,5.0,2,10.31,3111,1.9,1.43,223,0.0,2,1.0,356.04
2004-07-31 08:00:00,5.0,2,11.32,3025,2.21,0.8010478346290579,223,0.0,0,0.0,297.91
2004-07-31 16:00:00,3.0,3,33.92,2153,2.85,1.1,239,0.0,3,0.0,133.85
2004-08-01 00:00:00,5.0,1,12.18,245,1.54,1.23,196,1.0,3,0.0,230.72
2004-08-01 08:00:00,3.0,0,11.54,2158,1.25,1.36,196,1.0,3,1.0,171.12
2004-08-01 16:00:00,5.0,1,15.28,1481,2.72,1.16,239,0.0,4,0.0,227.97
2004-08-02 00:00:00,3.0,0,15.61,2109,1.47,0.82,193,0.0,3,1.0,79.76
2004-08-02 08:00:00,2.0,6,20.62,974,1.68,1.07,193,0.0,3,0.0,74.03
2004-08-02 16:00:00,4.0,3,19.91,3064,2.68,0.92,131,0.0,3,1.0,129.79
2004-08-03 00:00:00,4.0,1,26.97,4491,1.34,1.01,196,0.0,3,0.0,138.07
2004-08-03 08:00:00,1.0,7,10.34,4415,1.76,0.94,193,0.0,1,0.0,45.9
2004-08-03 16:00:00,2.0,7,12.53,1124,1.16,0.82,193,0.0,1,1.0,65.25
2004-08-04 00:00:00,3.0,2,25.95,1553,3.0,0.88,239,0.0,0,0.0,136.19
2004-08-04 08:00:00,3.0,2,32.79,1098,2.97,1.1,239,0.0,2,0.0,192.76
2004-08-04 16:00:00,2.0,0,24.18,1567,1.78,1.02,196,0.0,3,0.0,85.4
2004-08-05 00:00:00,4.0,1,15.82,1561,2.06,0.99,239,1.0,0,0.0,193.22
2004-08-05 08:00:00,4.0,1,18.7,1187,1.7615042249417188,1.35,239,0.0,1,0.0,201.18
2004-08-05 16:00:00,3.242492711370262,5,30.52,3803,1.6,1.4,223,1.0,3,0.0,328.95
2004-08-06 00:00:00,5.0,3,24.28,1310,2.73,0.84,223,0.0,4,0.0,212.54
2004-08-06 08:00:00,2.0,4,31.3,2823,1.56,1.12,196,0.0,2,0.0,115.12
2004-08-06 16:00:00,3.0,0,25.96,1917,1.04,1.25,193,0.0,1,0.0,125.17
2004-08-07 00:00:00,3.0,1,31.51,2550,2.97,1.2,239,0.0,3,0.0,138.66
2004-08-07 08:00:00,4.0,3,24.88,2352,2.68,0.87,239,0.0,4,0.0,151.22
2004-08-07 16:00:00,5.0,2,14.82,2364,2.02,1.33,223,0.0,3,0.0,250.71
2004-08-08 00:00:00,2.0,0,10.23,2305,1.2,1.13,196,1.0,4,0.0,128.73
2004-08-08 08:00:00,1.0,7,33.17,2609,1.01,1.18,193,1.0,3,0.0,77.7
2004-08-08 16:00:00,3.0,6,16.94,1606,1.54,1.3,239,0.0,3,0.0,167.94
2004-08-09 00:00:00,5.0,5,22.56655948078758,2373,2.0,1.13,223,0.0,4,0.0,288.31
2004-08-09 08:00:00,1.0,7,15.03,1832,1.38,1.08,193,0.0,2,0.0,66.32
2004-08-09 16:00:00,2.0,0,10.42,1796,1.03,1.26,193,1.0,3,0.0,104.25
2004-08-10 00:00:00,4.0,5,18.87,1755,2.61,0.97,223,0.0,3,0.0,165.98
2004-08-10 08:00:00,3.0,1,33.11,3030,2.47,1.09,239,1.0,2,0.0,189.85
2004-08-10 16:00:00,3.0,4,20.77,3195,1.07,0.86,196,1.0,4,0.0,123.68
2004-08-11 00:00:00,4.0,1,23.8,1067,1.03,1.32,196,0.0,0,0.0,226.52
2004-08-11 08:00:00,3.0,4,30.87,2149,1.14,1.27,196,1.0,3,0.0,163.66
2004-08-11 16:00:00,3.0,0,22.58,3923,1.06,1.23,196,1.0,1,0.0,135.37
2004-08-12 00:00:00,4.0,2,26.47,1695,2.54,1.12,239,0.0,1,0.0,183.59
2004-08-12 08:00:00,3.242492711370262,1,22.56655948078758,3290,1.62,1.24,196,0.0,3,0.0,156.02
2004-08-12 16:00:00,5.0,1,29.19,2031,2.68,1.5,239,0.0,0,0.0,292.74
2004-08-13 00:00:00,5.0,2,20.37,3437,2.73,1.23,239,0.0,3,1.0,211.1
2004-08-13 08:00:00,3.0,0,18.93,2321,1.47,1.35,196,0.0,2,1.0,184.88
2004-08-13 16:00:00,3.0,1,33.44,1279,1.56,1.27,196,0.0,4,0.0,206.09
2004-08-14 00:00:00,2.0,4,12.34,3083,1.68,0.93,196,0.0,1,0.0,67.19
2004-08-14 08:00:00,2.0,0,23.99,2563,1.7615042249417188,1.24,196,0.0,2,0.0,121.93
2004-08-14 16:00:00,2.0,0,18.96,2075,1.77,1.08,196,0.0,4,1.0,125.18
2004-08-15 00:00:00,3.0,0,18.57,2545,1.7615042249417188,1.32,196,0.0,3,1.0,139.88
2004-08-15 08:00:00,3.0,0,17.73,2650,1.63,1.25,183,0.0,1,0.0,108.02
2004-08-15 16:00:00,5.0,1,27.81,2172,1.6,0.83,289,0.0,4,1.0,209.24
2004-08-16 00:00:00,5.0,2,17.86,1690,2.66,0.86,239,0.0,3,1.0,164.84
2004-08-16 08:00:00,4.0,5,22.53,3331,2.31,1.39,223,1.0,4,0.0,349.01
2004-08-16 16:00:00,3.242492711370262,1,26.87,2464,1.7615042249417188,0.95,196,0.0,3,0.0,140.15
2004-08-17 00:00:00,5.0,5,14.96,2975,1.52,1.4,223,0.0,0,0.0,313.49
2004-08-17 08:00:00,3.0,0,11.4,4410,1.32,0.9,196,0.0,1,1.0,95.3
2004-08-17 16:00:00,4.0,1,12.01,731,2.99,0.94,239,0.0,3,0.0,124.08
2004-08-18 00:00:00,4.0,5,31.56,2707,2.8,0.81,309,1.0,4,0.0,223.64
2004-08-18 08:00:00,3.0,4,16.24,1928,1.65,0.8,196,1.0,1,0.0,95.6
2004-08-18 16:00:00,3.0,0,30.84,1774,1.03,1.27,196,0.0,3,1.0,162.29
2004-08-19 00:00:00,5.0,1,22.35,2155,1.76,0.85,196,0.0,3,0.0,124.77
2004-08-19 08:00:00,3.0,0,24.96,2066,1.62,1.4,193,0.0,2,0.0,159.05
2004-08-19 16:00:00,2.0,0,21.06,2921,1.33,1.06,196,1.0,3,0.0,97.25
2004-08-20 00:00:00,3.0,0,22.46,1768,1.25,1.4,196,0.0,3,0.20198748619801252,143.97
2004-08-20 08:00:00,3.0,5,19.76,2929,2.67,1.24,199,1.0,4,1.0,299.79
2004-08-20 16:00:00,3.0,1,11.45,754,1.08,1.08,196,1.0,1,1.0,172.78
2004-08-21 00:00:00,1.0,7,11.29,2891,1.39,1.16,193,0.0,4,0.0,66.52
2004-08-21 08:00:00,5.0,2,14.22,1996,2.16,1.04,239,1.0,1,0.0,213.12
2004-08-21 16:00:00,5.0,2,15.95,3452,2.95,1.04,239,0.0,1,0.0,154.75
2004-08-22 00:00:00,4.0,1,25.6,1301,1.52,1.33,239,1.0,1,0.0,257.29
2004-08-22 08:00:00,3.0,0,33.37,1441,1.69,1.06,196,1.0,1,0.0,149.79
2004-08-22 16:00:00,2.0,4,16.88,357,1.41,0.89,196,0.0,3,0.0,78.38
2004-08-23 00:00:00,3.0,0,23.28,513,1.47,1.34,196,0.0,2,0.0,186.95
2004-08-23 08:00:00,5.0,3,26.37,3358,1.77,0.89,239,1.0,4,0.0,211.91
2004-08-23 16:00:00,3.0,2,15.52,3089,1.84,0.82,223,1.0,4,0.0,171.38
2004-08-24 00:00:00,1.0,7,24.06,1514,1.63,1.15,193,1.0,2,0.0,91.91
2004-08-24 08:00:00,2.0,7,23.78,1439,1.69,0.82,193,1.0,3,1.0,77.62
2004-08-24 16:00:00,2.0,0,22.24,2671,1.52,1.41,193,0.0,3,0.0,98.87
2004-08-25 00:00:00,4.0,1,15.4,2252,1.33,1.23,196,1.0,0,0.0,214.97
2004-08-25 08:00:00,5.0,2,19.44,3438,1.72,1.34,239,1.0,3,0.0,251.21
2004-08-25 16:00:00,3.0,2,31.01,50,2.06,1.44,239,0.0,3,0.0,195.29
2004-08-26 00:00:00,5.0,3,10.56,2061,2.14,1.16,239,0.0,0,1.0,228.82
2004-08-26 08:00:00,2.0,0,27.44,849,1.76,1.42,193,0.30735899472809997,3,0.0,115.7
2004-08-26 16:00:00,2.0,7,13.17,2090,1.44,1.27,193,0.0,1,1.0,93.33
2004-08-27 00:00:00,1.0,7,24.24,3325,1.43,1.16,199,0.0,0,0.0,66.17
2004-08-27 08:00:00,2.0,4,19.06,2006,1.24,1.42,196,0.0,1,0.20198748619801252,119.65
2004-08-27 16:00:00,4.0,1,24.68,3698,1.75,0.9,196,0.0,2,0.0,129.29
2004-08-28 00:00:00,5.0,1,26.58,2692,1.08,0.91,196,0.0,3,1.0,157.74
2004-08-28 08:00:00,3.0,4,10.53,4505,1.58,1.3,196,0.0,0,0.0,138.53
2004-08-28 16:00:00,4.0,1,28.32,976,1.53,1.37,196,1.0,3,0.0,237.94
2004-08-29 00:00:00,3.0,5,22.56655948078758,3903,2.36,1.43,223,0.0,4,0.0,257.43
2004-08-29 08:00:00,3.0,6,28.62,4417,1.04,1.32,196,0.0,1,0.0,139.8
2004-08-29 16:00:00,3.0,4,30.0,934,1.42,1.36,196,0.0,3,0.0,155.08
2004-08-30 00:00:00,3.0,2,23.71,2010,2.86,1.28,239,1.0,1,0.0,199.73
2004-08-30 08:00:00,3.0,1,16.16,2750,2.87,1.0,239,1.0,3,0.0,122.07
2004-08-30 16:00:00,3.0,0,12.26,1743,1.24,1.33,196,0.0,0,0.0,150.87
2004-08-31 00:00:00,4.0,1,24.31,1113,1.33,0.98,315,0.0,1,0.0,145.41
2004-08-31 08:00:00,5.0,6,19.34,2839,1.44,0.83,196,0.0,1,1.0,138.42
2004-08-31 16:00:00,2.0,0,13.75,3504,1.62,1.08,193,0.0,1,0.0,69.01
2004-09-01 00:00:00,2.0,4,21.18,4250,1.2,1.17,196,1.0,4,0.0,160.78
2004-09-01 08:00:00,2.0,0,26.76,2408,1.67,1.15,196,1.0,3,0.20198748619801252,112.49
2004-09-01 16:00:00,5.0,1,17.69,3354,1.49,0.89,196,0.0,0,0.0,139.45
2004-09-02 00:00:00,3.242492711370262,0,33.44,596,1.65,1.08,196,0.0,3,0.0,128.12
2004-09-02 08:00:00,3.0,0,30.56,1107,1.56,1.38,196,0.0,1,1.0,187.61
2004-09-02 16:00:00,1.0,7,16.99,2578,1.26,1.23,199,0.0,1,0.0,61.75
2004-09-03 00:00:00,5.0,3,25.83,1285,2.14,1.28,239,1.0,1,1.0,319.64
2004-09-03 08:00:00,4.0,2,34.8,1447,2.85,1.08,223,0.0,0,0.0,252.95
2004-09-03 16:00:00,2.0,0,16.66,640,1.26,1.03,196,1.0,3,0.0,106.5
2004-09-04 00:00:00,2.0,4,34.89,2561,1.23,1.7468428585831417,196,0.0,3,0.0,92.71
2004-09-04 08:00:00,4.0,3,27.5,1205,2.82,1.27,223,0.0,3,0.0,218.84
2004-09-04 16:00:00,3.242492711370262,3,22.99,2287,1.97,0.93,239,0.0,4,0.0,166.79
2004-09-05 00:00:00,2.0,4,30.16,1525,1.07,1.08,196,0.0,3,1.0,113.85
2004-09-05 08:00:00,2.0,0,16.02,3745,1.6,1.35,193,0.0,3,0.0,81.8
2004-09-05 16:00:00,5.0,1,19.05,705,1.76,1.47,196,0.0,3,0.0,229.62
2004-09-06 00:00:00,3.0,4,32.47,1481,1.17,1.13,196,1.0,3,0.0,153.33
2004-09-06 08:00:00,2.0,4,33.81,1123,1.52,1.48,196,1.0,4,0.0,218.16
2004-09-06 16:00:00,5.0,2,14.63,3287,2.19,0.7324192561705806,239,0.0,1,1.0,248.98
2004-09-07 00:00:00,3.0,4,18.28,4163,1.41,1.28,196,0.0,3,0.0,99.73
